"Start","Finish","GridLoad_MWh"
2013-03-04 17:00:00,2013-03-04 18:00:00,2267.597
2013-03-04 18:00:00,2013-03-04 19:00:00,2300.204
2013-03-04 19:00:00,2013-03-04 20:00:00,2343.693
2013-03-04 20:00:00,2013-03-04 21:00:00,2216.073
2013-03-04 21:00:00,2013-03-04 22:00:00,2059.115
2013-03-04 22:00:00,2013-03-04 23:00:00,1888.052
2013-03-04 23:00:00,2013-03-05 00:00:00,1749.8
2013-03-05 00:00:00,2013-03-05 01:00:00,1663.359
2013-03-05 01:00:00,2013-03-05 02:00:00,1616.78
2013-03-05 02:00:00,2013-03-05 03:00:00,1597.535
2013-03-05 03:00:00,2013-03-05 04:00:00,1587.102
2013-03-05 04:00:00,2013-03-05 05:00:00,1608.984
2013-03-05 05:00:00,2013-03-05 06:00:00,1733.074
2013-03-05 06:00:00,2013-03-05 07:00:00,1953.397
2013-03-05 07:00:00,2013-03-05 08:00:00,2182.136
2013-03-05 08:00:00,2013-03-05 09:00:00,2273.869
2013-03-05 09:00:00,2013-03-05 10:00:00,2333.222
2013-03-05 10:00:00,2013-03-05 11:00:00,2345.019
2013-03-05 11:00:00,2013-03-05 12:00:00,2356.215
2013-03-05 12:00:00,2013-03-05 13:00:00,2349.364
2013-03-05 13:00:00,2013-03-05 14:00:00,2348.147
2013-03-05 14:00:00,2013-03-05 15:00:00,2416.978
2013-03-05 15:00:00,2013-03-05 16:00:00,2479.325
2013-03-05 16:00:00,2013-03-05 17:00:00,2513.049
2013-03-05 17:00:00,2013-03-05 18:00:00,2486.944
2013-03-05 18:00:00,2013-03-05 19:00:00,2439.575
2013-03-05 19:00:00,2013-03-05 20:00:00,2443.925
2013-03-05 20:00:00,2013-03-05 21:00:00,2295.361
2013-03-05 21:00:00,2013-03-05 22:00:00,2138.001
2013-03-05 22:00:00,2013-03-05 23:00:00,1940.719
2013-03-05 23:00:00,2013-03-06 00:00:00,1781.206
2013-03-06 00:00:00,2013-03-06 01:00:00,1685.905
2013-03-06 01:00:00,2013-03-06 02:00:00,1624.837
2013-03-06 02:00:00,2013-03-06 03:00:00,1592.838
2013-03-06 03:00:00,2013-03-06 04:00:00,1573.084
2013-03-06 04:00:00,2013-03-06 05:00:00,1572.748
2013-03-06 05:00:00,2013-03-06 06:00:00,1659.112
2013-03-06 06:00:00,2013-03-06 07:00:00,1862.089
2013-03-06 07:00:00,2013-03-06 08:00:00,2057.303
2013-03-06 08:00:00,2013-03-06 09:00:00,2142.93
2013-03-06 09:00:00,2013-03-06 10:00:00,2197.818
2013-03-06 10:00:00,2013-03-06 11:00:00,2226.858
2013-03-06 11:00:00,2013-03-06 12:00:00,2300.924
2013-03-06 12:00:00,2013-03-06 13:00:00,2328.427
2013-03-06 13:00:00,2013-03-06 14:00:00,2371.18
2013-03-06 14:00:00,2013-03-06 15:00:00,2340.282
2013-03-06 15:00:00,2013-03-06 16:00:00,2501.528
2013-03-06 16:00:00,2013-03-06 17:00:00,2547.387
2013-03-06 17:00:00,2013-03-06 18:00:00,2527.104
2013-03-06 18:00:00,2013-03-06 19:00:00,2490.442
2013-03-06 19:00:00,2013-03-06 20:00:00,2549.199
2013-03-06 20:00:00,2013-03-06 21:00:00,2438.374
2013-03-06 21:00:00,2013-03-06 22:00:00,2253.541
2013-03-06 22:00:00,2013-03-06 23:00:00,2044.934
2013-03-06 23:00:00,2013-03-07 00:00:00,1873.948
2013-03-07 00:00:00,2013-03-07 01:00:00,1755.487
2013-03-07 01:00:00,2013-03-07 02:00:00,1672.856
2013-03-07 02:00:00,2013-03-07 03:00:00,1631.166
2013-03-07 03:00:00,2013-03-07 04:00:00,1621.401
2013-03-07 04:00:00,2013-03-07 05:00:00,1632.377
2013-03-07 05:00:00,2013-03-07 06:00:00,1749.445
2013-03-07 06:00:00,2013-03-07 07:00:00,1965.891
2013-03-07 07:00:00,2013-03-07 08:00:00,2174.632
2013-03-07 08:00:00,2013-03-07 09:00:00,2234.35
2013-03-07 09:00:00,2013-03-07 10:00:00,2265.898
2013-03-07 10:00:00,2013-03-07 11:00:00,2317.008
2013-03-07 11:00:00,2013-03-07 12:00:00,2403.782
2013-03-07 12:00:00,2013-03-07 13:00:00,2468.868
2013-03-07 13:00:00,2013-03-07 14:00:00,2558.852
2013-03-07 14:00:00,2013-03-07 15:00:00,2628.749
2013-03-07 15:00:00,2013-03-07 16:00:00,2659.316
2013-03-07 16:00:00,2013-03-07 17:00:00,2708.866
2013-03-07 17:00:00,2013-03-07 18:00:00,2693.094
2013-03-07 18:00:00,2013-03-07 19:00:00,2665.832
2013-03-07 19:00:00,2013-03-07 20:00:00,2677.373
2013-03-07 20:00:00,2013-03-07 21:00:00,2521.874
2013-03-07 21:00:00,2013-03-07 22:00:00,2278.667
2013-03-07 22:00:00,2013-03-07 23:00:00,2025.76
2013-03-07 23:00:00,2013-03-08 00:00:00,1856.425
2013-03-08 00:00:00,2013-03-08 01:00:00,1739.804
2013-03-08 01:00:00,2013-03-08 02:00:00,1667.129
2013-03-08 02:00:00,2013-03-08 03:00:00,1643.524
2013-03-08 03:00:00,2013-03-08 04:00:00,1633.94
2013-03-08 04:00:00,2013-03-08 05:00:00,1656.569
2013-03-08 05:00:00,2013-03-08 06:00:00,1782.488
2013-03-08 06:00:00,2013-03-08 07:00:00,2001.288
2013-03-08 07:00:00,2013-03-08 08:00:00,2206.903
2013-03-08 08:00:00,2013-03-08 09:00:00,2298.651
2013-03-08 09:00:00,2013-03-08 10:00:00,2350.986
2013-03-08 10:00:00,2013-03-08 11:00:00,2415.605
2013-03-08 11:00:00,2013-03-08 12:00:00,2518.81
2013-03-08 12:00:00,2013-03-08 13:00:00,2640.73
2013-03-08 13:00:00,2013-03-08 14:00:00,2736.339
2013-03-08 14:00:00,2013-03-08 15:00:00,2824.891
2013-03-08 15:00:00,2013-03-08 16:00:00,2837.313
2013-03-08 16:00:00,2013-03-08 17:00:00,2861.505
2013-03-08 17:00:00,2013-03-08 18:00:00,2806.684
2013-03-08 18:00:00,2013-03-08 19:00:00,2648.251
2013-03-08 19:00:00,2013-03-08 20:00:00,2636.83
2013-03-08 20:00:00,2013-03-08 21:00:00,2518.936
2013-03-08 21:00:00,2013-03-08 22:00:00,2331.288
2013-03-08 22:00:00,2013-03-08 23:00:00,2118.671
2013-03-08 23:00:00,2013-03-09 00:00:00,1919.178
2013-03-09 00:00:00,2013-03-09 01:00:00,1805.838
2013-03-09 01:00:00,2013-03-09 02:00:00,1732.703
2013-03-09 02:00:00,2013-03-09 03:00:00,1687.927
2013-03-09 03:00:00,2013-03-09 04:00:00,1670.982
2013-03-09 04:00:00,2013-03-09 05:00:00,1666.971
2013-03-09 05:00:00,2013-03-09 06:00:00,1715.866
2013-03-09 06:00:00,2013-03-09 07:00:00,1782.29
2013-03-09 07:00:00,2013-03-09 08:00:00,1899.786
2013-03-09 08:00:00,2013-03-09 09:00:00,2000.924
2013-03-09 09:00:00,2013-03-09 10:00:00,2070.387
2013-03-09 10:00:00,2013-03-09 11:00:00,2088.15
2013-03-09 11:00:00,2013-03-09 12:00:00,2135.758
2013-03-09 12:00:00,2013-03-09 13:00:00,2238.77
2013-03-09 13:00:00,2013-03-09 14:00:00,2370.335
2013-03-09 14:00:00,2013-03-09 15:00:00,2504.998
2013-03-09 15:00:00,2013-03-09 16:00:00,2653.965
2013-03-09 16:00:00,2013-03-09 17:00:00,2746.282
2013-03-09 17:00:00,2013-03-09 18:00:00,2750.794
2013-03-09 18:00:00,2013-03-09 19:00:00,2726.288
2013-03-09 19:00:00,2013-03-09 20:00:00,2722.432
2013-03-09 20:00:00,2013-03-09 21:00:00,2609.004
2013-03-09 21:00:00,2013-03-09 22:00:00,2448.128
2013-03-09 22:00:00,2013-03-09 23:00:00,2253.215
2013-03-09 23:00:00,2013-03-10 00:00:00,2104.225
2013-03-10 00:00:00,2013-03-10 01:00:00,1963.781
2013-03-10 01:00:00,2013-03-10 02:00:00,1875.598
2013-03-10 02:00:00,2013-03-10 03:00:00,1830.129
2013-03-10 03:00:00,2013-03-10 04:00:00,1787.132
2013-03-10 04:00:00,2013-03-10 05:00:00,1777.209
2013-03-10 05:00:00,2013-03-10 06:00:00,1787.806
2013-03-10 06:00:00,2013-03-10 07:00:00,1818.323
2013-03-10 07:00:00,2013-03-10 08:00:00,1889.258
2013-03-10 08:00:00,2013-03-10 09:00:00,1993.217
2013-03-10 09:00:00,2013-03-10 10:00:00,2076.947
2013-03-10 10:00:00,2013-03-10 11:00:00,2181.083
2013-03-10 11:00:00,2013-03-10 12:00:00,2219.288
2013-03-10 12:00:00,2013-03-10 13:00:00,2269.347
2013-03-10 13:00:00,2013-03-10 14:00:00,2298.029
2013-03-10 14:00:00,2013-03-10 15:00:00,2313.357
2013-03-10 15:00:00,2013-03-10 16:00:00,2361.972
2013-03-10 16:00:00,2013-03-10 17:00:00,2382.902
2013-03-10 17:00:00,2013-03-10 18:00:00,2415.42
2013-03-10 18:00:00,2013-03-10 19:00:00,2488.647
2013-03-10 19:00:00,2013-03-10 20:00:00,2544.352
2013-03-10 20:00:00,2013-03-10 21:00:00,2444.663
2013-03-10 21:00:00,2013-03-10 22:00:00,2279.418
2013-03-10 22:00:00,2013-03-10 23:00:00,2094.465
2013-03-10 23:00:00,2013-03-11 00:00:00,1928.791
2013-03-11 00:00:00,2013-03-11 01:00:00,1846.563
2013-03-11 01:00:00,2013-03-11 02:00:00,1803.061
2013-03-11 02:00:00,2013-03-11 03:00:00,1737.739
2013-03-11 03:00:00,2013-03-11 04:00:00,1700.559
2013-03-11 04:00:00,2013-03-11 05:00:00,1733.442
2013-03-11 05:00:00,2013-03-11 06:00:00,1864.012
2013-03-11 06:00:00,2013-03-11 07:00:00,2092.1
2013-03-11 07:00:00,2013-03-11 08:00:00,2326.879
2013-03-11 08:00:00,2013-03-11 09:00:00,2486.793
2013-03-11 09:00:00,2013-03-11 10:00:00,2561.453
2013-03-11 10:00:00,2013-03-11 11:00:00,2561.165
2013-03-11 11:00:00,2013-03-11 12:00:00,2566.407
2013-03-11 12:00:00,2013-03-11 13:00:00,2512.587
2013-03-11 13:00:00,2013-03-11 14:00:00,2495.044
2013-03-11 14:00:00,2013-03-11 15:00:00,2510.501
2013-03-11 15:00:00,2013-03-11 16:00:00,2511.444
2013-03-11 16:00:00,2013-03-11 17:00:00,2528.248
2013-03-11 17:00:00,2013-03-11 18:00:00,2464.664
2013-03-11 18:00:00,2013-03-11 19:00:00,2405.022
2013-03-11 19:00:00,2013-03-11 20:00:00,2391.098
2013-03-11 20:00:00,2013-03-11 21:00:00,2231.313
2013-03-11 21:00:00,2013-03-11 22:00:00,2044.977
2013-03-11 22:00:00,2013-03-11 23:00:00,1861.196
2013-03-11 23:00:00,2013-03-12 00:00:00,1707.562
2013-03-12 00:00:00,2013-03-12 01:00:00,1604.618
2013-03-12 01:00:00,2013-03-12 02:00:00,1571.866
2013-03-12 02:00:00,2013-03-12 03:00:00,1542.78
2013-03-12 03:00:00,2013-03-12 04:00:00,1547.103
2013-03-12 04:00:00,2013-03-12 05:00:00,1580.676
2013-03-12 05:00:00,2013-03-12 06:00:00,1666.831
2013-03-12 06:00:00,2013-03-12 07:00:00,1879.947
2013-03-12 07:00:00,2013-03-12 08:00:00,2054.83
2013-03-12 08:00:00,2013-03-12 09:00:00,2091.672
2013-03-12 09:00:00,2013-03-12 10:00:00,2087.178
2013-03-12 10:00:00,2013-03-12 11:00:00,2047.512
2013-03-12 11:00:00,2013-03-12 12:00:00,2065.393
2013-03-12 12:00:00,2013-03-12 13:00:00,2078.412
2013-03-12 13:00:00,2013-03-12 14:00:00,2114.112
2013-03-12 14:00:00,2013-03-12 15:00:00,2168.844
2013-03-12 15:00:00,2013-03-12 16:00:00,2192.281
2013-03-12 16:00:00,2013-03-12 17:00:00,2267.683
2013-03-12 17:00:00,2013-03-12 18:00:00,2293.255
2013-03-12 18:00:00,2013-03-12 19:00:00,2308.993
2013-03-12 19:00:00,2013-03-12 20:00:00,2361.16
2013-03-12 20:00:00,2013-03-12 21:00:00,2220.247
2013-03-12 21:00:00,2013-03-12 22:00:00,2036.232
2013-03-12 22:00:00,2013-03-12 23:00:00,1845.939
2013-03-12 23:00:00,2013-03-13 00:00:00,1686.391
2013-03-13 00:00:00,2013-03-13 01:00:00,1607.062
2013-03-13 01:00:00,2013-03-13 02:00:00,1547.614
2013-03-13 02:00:00,2013-03-13 03:00:00,1557.524
2013-03-13 03:00:00,2013-03-13 04:00:00,1543.495
2013-03-13 04:00:00,2013-03-13 05:00:00,1572.019
2013-03-13 05:00:00,2013-03-13 06:00:00,1687.995
2013-03-13 06:00:00,2013-03-13 07:00:00,1904.663
2013-03-13 07:00:00,2013-03-13 08:00:00,2096.219
2013-03-13 08:00:00,2013-03-13 09:00:00,2105.195
2013-03-13 09:00:00,2013-03-13 10:00:00,2107.124
2013-03-13 10:00:00,2013-03-13 11:00:00,2103.784
2013-03-13 11:00:00,2013-03-13 12:00:00,2122.502
2013-03-13 12:00:00,2013-03-13 13:00:00,2138.386
2013-03-13 13:00:00,2013-03-13 14:00:00,2158.737
2013-03-13 14:00:00,2013-03-13 15:00:00,2237.296
2013-03-13 15:00:00,2013-03-13 16:00:00,2310.703
2013-03-13 16:00:00,2013-03-13 17:00:00,2353.443
2013-03-13 17:00:00,2013-03-13 18:00:00,2345.321
2013-03-13 18:00:00,2013-03-13 19:00:00,2333.081
2013-03-13 19:00:00,2013-03-13 20:00:00,2357.942
2013-03-13 20:00:00,2013-03-13 21:00:00,2206.183
2013-03-13 21:00:00,2013-03-13 22:00:00,2044.624
2013-03-13 22:00:00,2013-03-13 23:00:00,1870.014
2013-03-13 23:00:00,2013-03-14 00:00:00,1718.104
2013-03-14 00:00:00,2013-03-14 01:00:00,1629.083
2013-03-14 01:00:00,2013-03-14 02:00:00,1579.723
2013-03-14 02:00:00,2013-03-14 03:00:00,1555.991
2013-03-14 03:00:00,2013-03-14 04:00:00,1551.773
2013-03-14 04:00:00,2013-03-14 05:00:00,1581.881
2013-03-14 05:00:00,2013-03-14 06:00:00,1709.767
2013-03-14 06:00:00,2013-03-14 07:00:00,1955.342
2013-03-14 07:00:00,2013-03-14 08:00:00,2190.409
2013-03-14 08:00:00,2013-03-14 09:00:00,2292.19
2013-03-14 09:00:00,2013-03-14 10:00:00,2336.292
2013-03-14 10:00:00,2013-03-14 11:00:00,2266.558
2013-03-14 11:00:00,2013-03-14 12:00:00,2311.586
2013-03-14 12:00:00,2013-03-14 13:00:00,2348.446
2013-03-14 13:00:00,2013-03-14 14:00:00,2359.15
2013-03-14 14:00:00,2013-03-14 15:00:00,2335.721
2013-03-14 15:00:00,2013-03-14 16:00:00,2287.14
2013-03-14 16:00:00,2013-03-14 17:00:00,2320.475
2013-03-14 17:00:00,2013-03-14 18:00:00,2301.139
2013-03-14 18:00:00,2013-03-14 19:00:00,2379.028
2013-03-14 19:00:00,2013-03-14 20:00:00,2381.085
2013-03-14 20:00:00,2013-03-14 21:00:00,2238.591
2013-03-14 21:00:00,2013-03-14 22:00:00,2072.742
2013-03-14 22:00:00,2013-03-14 23:00:00,1860.966
2013-03-14 23:00:00,2013-03-15 00:00:00,1735.502
2013-03-15 00:00:00,2013-03-15 01:00:00,1654.541
2013-03-15 01:00:00,2013-03-15 02:00:00,1603.89
2013-03-15 02:00:00,2013-03-15 03:00:00,1591.589
2013-03-15 03:00:00,2013-03-15 04:00:00,1599.267
2013-03-15 04:00:00,2013-03-15 05:00:00,1626.274
2013-03-15 05:00:00,2013-03-15 06:00:00,1754.8
2013-03-15 06:00:00,2013-03-15 07:00:00,1971.419
2013-03-15 07:00:00,2013-03-15 08:00:00,2194.534
2013-03-15 08:00:00,2013-03-15 09:00:00,2270.763
2013-03-15 09:00:00,2013-03-15 10:00:00,2333.508
2013-03-15 10:00:00,2013-03-15 11:00:00,2379.09
2013-03-15 11:00:00,2013-03-15 12:00:00,2397.003
2013-03-15 12:00:00,2013-03-15 13:00:00,2391.394
2013-03-15 13:00:00,2013-03-15 14:00:00,2449.332
2013-03-15 14:00:00,2013-03-15 15:00:00,2524.937
2013-03-15 15:00:00,2013-03-15 16:00:00,2545.858
2013-03-15 16:00:00,2013-03-15 17:00:00,2553.716
2013-03-15 17:00:00,2013-03-15 18:00:00,2501.992
2013-03-15 18:00:00,2013-03-15 19:00:00,2398.152
2013-03-15 19:00:00,2013-03-15 20:00:00,2385.508
2013-03-15 20:00:00,2013-03-15 21:00:00,2221.236
2013-03-15 21:00:00,2013-03-15 22:00:00,2045.381
2013-03-15 22:00:00,2013-03-15 23:00:00,1875.893
2013-03-15 23:00:00,2013-03-16 00:00:00,1721.444
2013-03-16 00:00:00,2013-03-16 01:00:00,1618.072
2013-03-16 01:00:00,2013-03-16 02:00:00,1553.132
2013-03-16 02:00:00,2013-03-16 03:00:00,1512.892
2013-03-16 03:00:00,2013-03-16 04:00:00,1496.499
2013-03-16 04:00:00,2013-03-16 05:00:00,1504.669
2013-03-16 05:00:00,2013-03-16 06:00:00,1542.601
2013-03-16 06:00:00,2013-03-16 07:00:00,1606.963
2013-03-16 07:00:00,2013-03-16 08:00:00,1723.634
2013-03-16 08:00:00,2013-03-16 09:00:00,1835.064
2013-03-16 09:00:00,2013-03-16 10:00:00,1884.282
2013-03-16 10:00:00,2013-03-16 11:00:00,1885.171
2013-03-16 11:00:00,2013-03-16 12:00:00,1886.243
2013-03-16 12:00:00,2013-03-16 13:00:00,1911.79
2013-03-16 13:00:00,2013-03-16 14:00:00,1937.45
2013-03-16 14:00:00,2013-03-16 15:00:00,2018.055
2013-03-16 15:00:00,2013-03-16 16:00:00,2072.037
2013-03-16 16:00:00,2013-03-16 17:00:00,2181.434
2013-03-16 17:00:00,2013-03-16 18:00:00,2275.834
2013-03-16 18:00:00,2013-03-16 19:00:00,2330.28
2013-03-16 19:00:00,2013-03-16 20:00:00,2340.723
2013-03-16 20:00:00,2013-03-16 21:00:00,2242.69
2013-03-16 21:00:00,2013-03-16 22:00:00,2143.326
2013-03-16 22:00:00,2013-03-16 23:00:00,1989.249
2013-03-16 23:00:00,2013-03-17 00:00:00,1853.941
2013-03-17 00:00:00,2013-03-17 01:00:00,1740.301
2013-03-17 01:00:00,2013-03-17 02:00:00,1690.514
2013-03-17 02:00:00,2013-03-17 03:00:00,1660.138
2013-03-17 03:00:00,2013-03-17 04:00:00,1626.75
2013-03-17 04:00:00,2013-03-17 05:00:00,1626.245
2013-03-17 05:00:00,2013-03-17 06:00:00,1641.758
2013-03-17 06:00:00,2013-03-17 07:00:00,1658.837
2013-03-17 07:00:00,2013-03-17 08:00:00,1724.81
2013-03-17 08:00:00,2013-03-17 09:00:00,1837.07
2013-03-17 09:00:00,2013-03-17 10:00:00,1913.665
2013-03-17 10:00:00,2013-03-17 11:00:00,1999.432
2013-03-17 11:00:00,2013-03-17 12:00:00,2100.346
2013-03-17 12:00:00,2013-03-17 13:00:00,2191.615
2013-03-17 13:00:00,2013-03-17 14:00:00,2279.616
2013-03-17 14:00:00,2013-03-17 15:00:00,2361.102
2013-03-17 15:00:00,2013-03-17 16:00:00,2416.197
2013-03-17 16:00:00,2013-03-17 17:00:00,2485.824
2013-03-17 17:00:00,2013-03-17 18:00:00,2500.529
2013-03-17 18:00:00,2013-03-17 19:00:00,2490.1
2013-03-17 19:00:00,2013-03-17 20:00:00,2506.23
2013-03-17 20:00:00,2013-03-17 21:00:00,2393.737
2013-03-17 21:00:00,2013-03-17 22:00:00,2237.227
2013-03-17 22:00:00,2013-03-17 23:00:00,2035.866
2013-03-17 23:00:00,2013-03-18 00:00:00,1876.989
2013-03-18 00:00:00,2013-03-18 01:00:00,1791.298
2013-03-18 01:00:00,2013-03-18 02:00:00,1724.209
2013-03-18 02:00:00,2013-03-18 03:00:00,1691.999
2013-03-18 03:00:00,2013-03-18 04:00:00,1677.291
2013-03-18 04:00:00,2013-03-18 05:00:00,1717.948
2013-03-18 05:00:00,2013-03-18 06:00:00,1845.131
2013-03-18 06:00:00,2013-03-18 07:00:00,2083.461
2013-03-18 07:00:00,2013-03-18 08:00:00,2297.634
2013-03-18 08:00:00,2013-03-18 09:00:00,2434.163
2013-03-18 09:00:00,2013-03-18 10:00:00,2507.477
2013-03-18 10:00:00,2013-03-18 11:00:00,2550.641
2013-03-18 11:00:00,2013-03-18 12:00:00,2610.502
2013-03-18 12:00:00,2013-03-18 13:00:00,2679.415
2013-03-18 13:00:00,2013-03-18 14:00:00,2746.713
2013-03-18 14:00:00,2013-03-18 15:00:00,2810.012
2013-03-18 15:00:00,2013-03-18 16:00:00,2858.642
2013-03-18 16:00:00,2013-03-18 17:00:00,2896.882
2013-03-18 17:00:00,2013-03-18 18:00:00,2829.816
2013-03-18 18:00:00,2013-03-18 19:00:00,2762.656
2013-03-18 19:00:00,2013-03-18 20:00:00,2734.671
2013-03-18 20:00:00,2013-03-18 21:00:00,2535.141
2013-03-18 21:00:00,2013-03-18 22:00:00,2333.637
2013-03-18 22:00:00,2013-03-18 23:00:00,2112.904
2013-03-18 23:00:00,2013-03-19 00:00:00,1948.205
2013-03-19 00:00:00,2013-03-19 01:00:00,1840.2
2013-03-19 01:00:00,2013-03-19 02:00:00,1776.574
2013-03-19 02:00:00,2013-03-19 03:00:00,1709.088
2013-03-19 03:00:00,2013-03-19 04:00:00,1692.881
2013-03-19 04:00:00,2013-03-19 05:00:00,1710.4
2013-03-19 05:00:00,2013-03-19 06:00:00,1830.958
2013-03-19 06:00:00,2013-03-19 07:00:00,2067.88
2013-03-19 07:00:00,2013-03-19 08:00:00,2314.797
2013-03-19 08:00:00,2013-03-19 09:00:00,2402.578
2013-03-19 09:00:00,2013-03-19 10:00:00,2448.469
2013-03-19 10:00:00,2013-03-19 11:00:00,2510.882
2013-03-19 11:00:00,2013-03-19 12:00:00,2560.482
2013-03-19 12:00:00,2013-03-19 13:00:00,2603.062
2013-03-19 13:00:00,2013-03-19 14:00:00,2702.233
2013-03-19 14:00:00,2013-03-19 15:00:00,2751.899
2013-03-19 15:00:00,2013-03-19 16:00:00,2791.36
2013-03-19 16:00:00,2013-03-19 17:00:00,2776.539
2013-03-19 17:00:00,2013-03-19 18:00:00,2678.174
2013-03-19 18:00:00,2013-03-19 19:00:00,2651.799
2013-03-19 19:00:00,2013-03-19 20:00:00,2618.003
2013-03-19 20:00:00,2013-03-19 21:00:00,2446.839
2013-03-19 21:00:00,2013-03-19 22:00:00,2244.663
2013-03-19 22:00:00,2013-03-19 23:00:00,2027.704
2013-03-19 23:00:00,2013-03-20 00:00:00,1867.311
2013-03-20 00:00:00,2013-03-20 01:00:00,1745.697
2013-03-20 01:00:00,2013-03-20 02:00:00,1680.421
2013-03-20 02:00:00,2013-03-20 03:00:00,1659.635
2013-03-20 03:00:00,2013-03-20 04:00:00,1640.016
2013-03-20 04:00:00,2013-03-20 05:00:00,1672.354
2013-03-20 05:00:00,2013-03-20 06:00:00,1803.025
2013-03-20 06:00:00,2013-03-20 07:00:00,2066.822
2013-03-20 07:00:00,2013-03-20 08:00:00,2280.016
2013-03-20 08:00:00,2013-03-20 09:00:00,2342.097
2013-03-20 09:00:00,2013-03-20 10:00:00,2367.503
2013-03-20 10:00:00,2013-03-20 11:00:00,2366.9
2013-03-20 11:00:00,2013-03-20 12:00:00,2352.821
2013-03-20 12:00:00,2013-03-20 13:00:00,2348.144
2013-03-20 13:00:00,2013-03-20 14:00:00,2338.071
2013-03-20 14:00:00,2013-03-20 15:00:00,2360.426
2013-03-20 15:00:00,2013-03-20 16:00:00,2362.67
2013-03-20 16:00:00,2013-03-20 17:00:00,2365.369
2013-03-20 17:00:00,2013-03-20 18:00:00,2378.703
2013-03-20 18:00:00,2013-03-20 19:00:00,2418.486
2013-03-20 19:00:00,2013-03-20 20:00:00,2382.029
2013-03-20 20:00:00,2013-03-20 21:00:00,2247.402
2013-03-20 21:00:00,2013-03-20 22:00:00,2095.397
2013-03-20 22:00:00,2013-03-20 23:00:00,1913.22
2013-03-20 23:00:00,2013-03-21 00:00:00,1754.123
2013-03-21 00:00:00,2013-03-21 01:00:00,1647.832
2013-03-21 01:00:00,2013-03-21 02:00:00,1593.148
2013-03-21 02:00:00,2013-03-21 03:00:00,1574.892
2013-03-21 03:00:00,2013-03-21 04:00:00,1567.666
2013-03-21 04:00:00,2013-03-21 05:00:00,1618.841
2013-03-21 05:00:00,2013-03-21 06:00:00,1764.533
2013-03-21 06:00:00,2013-03-21 07:00:00,2000.397
2013-03-21 07:00:00,2013-03-21 08:00:00,2192.964
2013-03-21 08:00:00,2013-03-21 09:00:00,2204.776
2013-03-21 09:00:00,2013-03-21 10:00:00,2190.455
2013-03-21 10:00:00,2013-03-21 11:00:00,2177.233
2013-03-21 11:00:00,2013-03-21 12:00:00,2214.046
2013-03-21 12:00:00,2013-03-21 13:00:00,2215.062
2013-03-21 13:00:00,2013-03-21 14:00:00,2238.899
2013-03-21 14:00:00,2013-03-21 15:00:00,2278.991
2013-03-21 15:00:00,2013-03-21 16:00:00,2284.44
2013-03-21 16:00:00,2013-03-21 17:00:00,2286.674
2013-03-21 17:00:00,2013-03-21 18:00:00,2293.708
2013-03-21 18:00:00,2013-03-21 19:00:00,2355.8
2013-03-21 19:00:00,2013-03-21 20:00:00,2357.637
2013-03-21 20:00:00,2013-03-21 21:00:00,2230.31
2013-03-21 21:00:00,2013-03-21 22:00:00,2052.956
2013-03-21 22:00:00,2013-03-21 23:00:00,1867.102
2013-03-21 23:00:00,2013-03-22 00:00:00,1721.489
2013-03-22 00:00:00,2013-03-22 01:00:00,1647.93
2013-03-22 01:00:00,2013-03-22 02:00:00,1602.125
2013-03-22 02:00:00,2013-03-22 03:00:00,1579.026
2013-03-22 03:00:00,2013-03-22 04:00:00,1582.887
2013-03-22 04:00:00,2013-03-22 05:00:00,1612.049
2013-03-22 05:00:00,2013-03-22 06:00:00,1737.808
2013-03-22 06:00:00,2013-03-22 07:00:00,1938.216
2013-03-22 07:00:00,2013-03-22 08:00:00,2117.924
2013-03-22 08:00:00,2013-03-22 09:00:00,2158.643
2013-03-22 09:00:00,2013-03-22 10:00:00,2155.597
2013-03-22 10:00:00,2013-03-22 11:00:00,2131.115
2013-03-22 11:00:00,2013-03-22 12:00:00,2139.493
2013-03-22 12:00:00,2013-03-22 13:00:00,2145.263
2013-03-22 13:00:00,2013-03-22 14:00:00,2165.174
2013-03-22 14:00:00,2013-03-22 15:00:00,2186.091
2013-03-22 15:00:00,2013-03-22 16:00:00,2198.799
2013-03-22 16:00:00,2013-03-22 17:00:00,2217.057
2013-03-22 17:00:00,2013-03-22 18:00:00,2231.702
2013-03-22 18:00:00,2013-03-22 19:00:00,2252.627
2013-03-22 19:00:00,2013-03-22 20:00:00,2246.442
2013-03-22 20:00:00,2013-03-22 21:00:00,2133.381
2013-03-22 21:00:00,2013-03-22 22:00:00,2010.212
2013-03-22 22:00:00,2013-03-22 23:00:00,1858.654
2013-03-22 23:00:00,2013-03-23 00:00:00,1709.954
2013-03-23 00:00:00,2013-03-23 01:00:00,1606.738
2013-03-23 01:00:00,2013-03-23 02:00:00,1539.036
2013-03-23 02:00:00,2013-03-23 03:00:00,1504.402
2013-03-23 03:00:00,2013-03-23 04:00:00,1503.425
2013-03-23 04:00:00,2013-03-23 05:00:00,1517.307
2013-03-23 05:00:00,2013-03-23 06:00:00,1570.894
2013-03-23 06:00:00,2013-03-23 07:00:00,1665.731
2013-03-23 07:00:00,2013-03-23 08:00:00,1769.357
2013-03-23 08:00:00,2013-03-23 09:00:00,1868.64
2013-03-23 09:00:00,2013-03-23 10:00:00,1892.748
2013-03-23 10:00:00,2013-03-23 11:00:00,1877.339
2013-03-23 11:00:00,2013-03-23 12:00:00,1864.827
